,date,link,home,away,away_ML,home_ML,away_open,home_open
1881,20170108,/betting-odds/nba-basketball/3067765/odds/,Phoenix,Cleveland,-,-,-9,+9
1882,20170108,/betting-odds/nba-basketball/3067767/odds/,Sacramento,Golden State,-1375,+900,-10½,+10½
1883,20170108,/betting-odds/nba-basketball/3133744/odds/,Portland,Detroit,+110,-130,+3½,-3½
1884,20170108,/betting-odds/nba-basketball/3067770/odds/,L.A. Lakers,Orlando,+110,-130,+2,-2
1885,20170109,/betting-odds/nba-basketball/3067774/odds/,New York,New Orleans,+185,-225,+4,-4
1886,20170109,/betting-odds/nba-basketball/3067781/odds/,Minnesota,Dallas,-120,+100,+5,-5
1887,20170109,/betting-odds/nba-basketball/3067777/odds/,Chicago,Oklahoma City,+195,-235,+1½,-1½
1888,20170110,/betting-odds/nba-basketball/3067783/odds/,Washington,Chicago,+490,-680,+10,-10
1889,20170110,/betting-odds/nba-basketball/3067786/odds/,Toronto,Boston,+290,-350,+4½,-4½
1890,20170110,/betting-odds/nba-basketball/3067789/odds/,Brooklyn,Atlanta,+105,-125,-7,+7
1891,20170110,/betting-odds/nba-basketball/3067792/odds/,Houston,Charlotte,-135,+115,+9½,-9½
1892,20170110,/betting-odds/nba-basketball/3067795/odds/,San Antonio,Milwaukee,+200,-240,+10,-10
1893,20170110,/betting-odds/nba-basketball/3067798/odds/,Utah,Cleveland,-280,+240,-3,+3
1894,20170110,/betting-odds/nba-basketball/3067800/odds/,L.A. Lakers,Portland,-170,+150,-1,+1
1895,20170110,/betting-odds/nba-basketball/3067804/odds/,Golden State,Miami,+675,-1050,+15½,-15½
1896,20170110,/betting-odds/nba-basketball/3067808/odds/,Sacramento,Detroit,+240,-280,+2,-2
1897,20170111,/betting-odds/nba-basketball/3067810/odds/,Philadelphia,New York,+100,-120,-2,+2
1898,20170111,/betting-odds/nba-basketball/3067818/odds/,Boston,Washington,+190,-230,+5½,-5½
1899,20170111,/betting-odds/nba-basketball/3067815/odds/,Oklahoma City,Memphis,-140,+120,+5,-5
1900,20170111,/betting-odds/nba-basketball/3067813/odds/,Minnesota,Houston,-165,+145,-4,+4
1901,20170111,/betting-odds/nba-basketball/3067824/odds/,Portland,Cleveland,-330,+270,-3½,+3½
1902,20170111,/betting-odds/nba-basketball/3067822/odds/,L.A. Clippers,Orlando,+205,-245,+9½,-9½
1903,20170112,/betting-odds/nba-basketball/3067827/odds/,Denver,Indiana,-330,+270,-4,+4
1904,20170112,/betting-odds/nba-basketball/3067831/odds/,Brooklyn,New Orleans,-130,+110,-5,+5
1905,20170112,/betting-odds/nba-basketball/3067834/odds/,New York,Chicago,+120,-140,+3,-3
1906,20170112,/betting-odds/nba-basketball/3067836/odds/,San Antonio,L.A. Lakers,+130,-150,+14½,-14½
1907,20170112,/betting-odds/nba-basketball/3067840/odds/,Phoenix,Dallas,-130,+110,PK,PK
1908,20170112,/betting-odds/nba-basketball/3067843/odds/,Golden State,Detroit,+450,-600,+12½,-12½
1909,20170113,/betting-odds/nba-basketball/3067845/odds/,Philadelphia,Charlotte,-,-,-4½,+4½
1910,20170113,/betting-odds/nba-basketball/3067849/odds/,Toronto,Brooklyn,-,-,+16,-16
1911,20170113,/betting-odds/nba-basketball/3067859/odds/,Atlanta,Boston,-,-,+2½,-2½
1912,20170113,/betting-odds/nba-basketball/3067856/odds/,Milwaukee,Miami,-,-,+7,-7
1913,20170113,/betting-odds/nba-basketball/3067851/odds/,Houston,Memphis,-,-,+7,-7
1914,20170113,/betting-odds/nba-basketball/3067853/odds/,Minnesota,Oklahoma City,-,-,-2,+2
1915,20170113,/betting-odds/nba-basketball/3067861/odds/,Portland,Orlando,-,-,+7,-7
1916,20170113,/betting-odds/nba-basketball/3067867/odds/,Utah,Detroit,-,-,+9½,-9½
1917,20170113,/betting-odds/nba-basketball/3067864/odds/,Sacramento,Cleveland,-,-,-6½,+6½
1918,20170114,/betting-odds/nba-basketball/3067871/odds/,L.A. Clippers,L.A. Lakers,+105,-125,+11,-11
1919,20170114,/betting-odds/nba-basketball/3067874/odds/,Chicago,New Orleans,-160,+140,+2,-2
1920,20170114,/betting-odds/nba-basketball/3067877/odds/,Phoenix,San Antonio,-300,+250,-11½,+11½
1921,20170114,/betting-odds/nba-basketball/3067879/odds/,Washington,Philadelphia,+325,-400,+9½,-9½
1922,20170114,/betting-odds/nba-basketball/3067883/odds/,Utah,Orlando,+315,-380,+10½,-10½
1923,20170115,/betting-odds/nba-basketball/3067892/odds/,Dallas,Minnesota,-200,+170,+1,-1
1924,20170115,/betting-odds/nba-basketball/3067888/odds/,Toronto,New York,+115,-135,+9½,-9½
1925,20170115,/betting-odds/nba-basketball/3067886/odds/,Atlanta,Milwaukee,-125,+105,+3,-3
1926,20170115,/betting-odds/nba-basketball/3067894/odds/,Brooklyn,Houston,-355,+295,-12½,+12½
1927,20170115,/betting-odds/nba-basketball/3067900/odds/,Memphis,Chicago,+360,-450,+7½,-7½
1928,20170115,/betting-odds/nba-basketball/3067896/odds/,Sacramento,Oklahoma City,+165,-190,-1½,+1½
1929,20170115,/betting-odds/nba-basketball/3067902/odds/,L.A. Lakers,Detroit,-130,+110,-2,+2
1930,20170116,/betting-odds/nba-basketball/3067905/odds/,New York,Atlanta,-130,+110,-3,+3
1931,20170116,/betting-odds/nba-basketball/3067911/odds/,Washington,Portland,-280,+240,+3½,-3½
1932,20170116,/betting-odds/nba-basketball/3067914/odds/,Milwaukee,Philadelphia,+145,-165,+7,-7
1933,20170116,/betting-odds/nba-basketball/3067917/odds/,Indiana,New Orleans,+145,-165,+5½,-5½
1934,20170116,/betting-odds/nba-basketball/3067920/odds/,Denver,Orlando,+105,-125,+5,-5
1935,20170116,/betting-odds/nba-basketball/3067923/odds/,Boston,Charlotte,+110,-130,+5,-5
1936,20170116,/betting-odds/nba-basketball/3067926/odds/,Golden State,Cleveland,-170,+150,+8,-8
1937,20170116,/betting-odds/nba-basketball/3067929/odds/,Phoenix,Utah,-270,+230,-5½,+5½
1938,20170116,/betting-odds/nba-basketball/3067931/odds/,L.A. Clippers,Oklahoma City,-150,+130,+7½,-7½
1939,20170117,/betting-odds/nba-basketball/3067937/odds/,Brooklyn,Toronto,-255,+215,-11,+11
1940,20170117,/betting-odds/nba-basketball/3067934/odds/,Miami,Houston,-250,+210,-7½,+7½
1941,20170117,/betting-odds/nba-basketball/3067940/odds/,Chicago,Dallas,+220,-260,+6,-6
1942,20170117,/betting-odds/nba-basketball/3067943/odds/,San Antonio,Minnesota,+360,-450,+11,-11
1943,20170117,/betting-odds/nba-basketball/3067946/odds/,L.A. Lakers,Denver,+170,-200,+1½,-1½
1944,20170118,/betting-odds/nba-basketball/3067949/odds/,Charlotte,Portland,-,-,+4½,-4½
1945,20170118,/betting-odds/nba-basketball/3067954/odds/,Washington,Memphis,-220,+180,+3,-3
1946,20170118,/betting-odds/nba-basketball/3067951/odds/,Philadelphia,Toronto,-260,+220,-5½,+5½
1947,20170118,/betting-odds/nba-basketball/3067957/odds/,Boston,New York,+450,-600,+8,-8
1948,20170118,/betting-odds/nba-basketball/3067962/odds/,New Orleans,Orlando,-125,+105,+5,-5
1949,20170118,/betting-odds/nba-basketball/3067965/odds/,Detroit,Atlanta,-380,+315,-1½,+1½
1950,20170118,/betting-odds/nba-basketball/3067960/odds/,Houston,Milwaukee,-130,+110,+6½,-6½
1951,20170118,/betting-odds/nba-basketball/3067968/odds/,Sacramento,Indiana,-260,+220,+1,-1
1952,20170118,/betting-odds/nba-basketball/3067970/odds/,Golden State,Oklahoma City,-,-,+12½,-12½
1953,20170119,/betting-odds/nba-basketball/3067974/odds/,Cleveland,Phoenix,-,-,+11½,-11½
1954,20170119,/betting-odds/nba-basketball/3067977/odds/,Miami,Dallas,+200,-240,+1½,-1½
1955,20170119,/betting-odds/nba-basketball/3067978/odds/,New York,Washington,-122,+102,-2,+2
1956,20170119,/betting-odds/nba-basketball/3067982/odds/,San Antonio,Denver,+360,-450,+12½,-12½
1957,20170119,/betting-odds/nba-basketball/3067986/odds/,L.A. Clippers,Minnesota,-185,+160,+2,-2
1958,20170120,/betting-odds/nba-basketball/3067992/odds/,Philadelphia,Portland,+145,-165,-1½,+1½
1959,20170120,/betting-odds/nba-basketball/3067989/odds/,Charlotte,Toronto,-145,+125,PK,PK
1960,20170120,/betting-odds/nba-basketball/3067995/odds/,Orlando,Milwaukee,-185,+160,-2½,+2½
1961,20170120,/betting-odds/nba-basketball/3068006/odds/,New Orleans,Brooklyn,+500,-700,+10,-10
1962,20170120,/betting-odds/nba-basketball/3068004/odds/,Atlanta,Chicago,-245,+205,+5,-5
1963,20170120,/betting-odds/nba-basketball/3067997/odds/,Memphis,Sacramento,+130,-150,+7,-7
1964,20170120,/betting-odds/nba-basketball/3068000/odds/,Houston,Golden State,-150,+130,-4½,+4½
1965,20170120,/betting-odds/nba-basketball/3068008/odds/,Dallas,Utah,-145,+125,-5½,+5½
1966,20170120,/betting-odds/nba-basketball/3068011/odds/,L.A. Lakers,Indiana,-165,+145,-3,+3
1967,20170121,/betting-odds/nba-basketball/3068014/odds/,Boston,Portland,+125,-145,+8,-8
1968,20170121,/betting-odds/nba-basketball/3068015/odds/,Detroit,Washington,-125,+105,+1½,-1½
1969,20170121,/betting-odds/nba-basketball/3068018/odds/,Charlotte,Brooklyn,+140,-160,+12,-12
1970,20170121,/betting-odds/nba-basketball/3068022/odds/,Atlanta,Philadelphia,+170,-200,+9½,-9½
1971,20170121,/betting-odds/nba-basketball/3068024/odds/,Miami,Milwaukee,-250,+210,+1½,-1½
1972,20170121,/betting-odds/nba-basketball/3068027/odds/,New York,Phoenix,+250,-300,+5½,-5½
1973,20170121,/betting-odds/nba-basketball/3068030/odds/,Memphis,Houston,+145,-165,-1,+1
1974,20170121,/betting-odds/nba-basketball/3068033/odds/,Cleveland,San Antonio,+135,-155,+2,-2
1975,20170121,/betting-odds/nba-basketball/3068042/odds/,Chicago,Sacramento,+160,-185,+6,-6
1976,20170121,/betting-odds/nba-basketball/3068037/odds/,Utah,Indiana,+105,-125,+6,-6
1977,20170121,/betting-odds/nba-basketball/3068040/odds/,Denver,L.A. Clippers,-150,+130,+3½,-3½
1978,20170122,/betting-odds/nba-basketball/3068045/odds/,Orlando,Golden State,-650,+475,-12½,+12½
1979,20170122,/betting-odds/nba-basketball/3068050/odds/,Dallas,L.A. Lakers,-290,+245,+5½,-5½
1980,20170122,/betting-odds/nba-basketball/3068051/odds/,Toronto,Phoenix,+315,-380,+11½,-11½
1981,20170122,/betting-odds/nba-basketball/3068054/odds/,Minnesota,Denver,+100,-120,+4½,-4½
1982,20170123,/betting-odds/nba-basketball/3068059/odds/,Charlotte,Washington,+325,-400,+4,-4
1983,20170123,/betting-odds/nba-basketball/3068064/odds/,Detroit,Sacramento,+250,-300,+5,-5
1984,20170123,/betting-odds/nba-basketball/3068068/odds/,Brooklyn,San Antonio,-140,+120,-12,+12
1985,20170123,/betting-odds/nba-basketball/3068061/odds/,Miami,Golden State,-430,+345,-11,+11
1986,20170123,/betting-odds/nba-basketball/3068070/odds/,Atlanta,L.A. Clippers,+400,-500,+7,-7
1987,20170123,/betting-odds/nba-basketball/3068071/odds/,Milwaukee,Houston,-240,+200,-5,+5
1988,20170123,/betting-odds/nba-basketball/3068076/odds/,New Orleans,Cleveland,-550,+425,-6½,+6½
1989,20170123,/betting-odds/nba-basketball/3068079/odds/,Indiana,New York,+210,-250,-6½,+6½
1990,20170123,/betting-odds/nba-basketball/3068080/odds/,Utah,Oklahoma City,+180,-220,+6,-6
1991,20170124,/betting-odds/nba-basketball/3068094/odds/,Washington,Boston,-140,+120,-1,+1
1992,20170124,/betting-odds/nba-basketball/3068088/odds/,Orlando,Chicago,-140,+120,-2½,+2½
1993,20170124,/betting-odds/nba-basketball/3068085/odds/,Toronto,San Antonio,+175,-210,-2½,+2½
1994,20170124,/betting-odds/nba-basketball/3068091/odds/,Philadelphia,L.A. Clippers,+100,-120,-2,+2
1995,20170124,/betting-odds/nba-basketball/3068099/odds/,Phoenix,Minnesota,+100,-120,+1,-1
1996,20170124,/betting-odds/nba-basketball/3068096/odds/,Denver,Utah,-185,+160,+2,-2
1997,20170125,/betting-odds/nba-basketball/3068103/odds/,Cleveland,Sacramento,+450,-600,+11,-11
1998,20170125,/betting-odds/nba-basketball/3068108/odds/,Boston,Houston,-125,+105,-2½,+2½
1999,20170125,/betting-odds/nba-basketball/3068105/odds/,Brooklyn,Miami,-225,+185,-4,+4
2000,20170125,/betting-odds/nba-basketball/3068112/odds/,Milwaukee,Philadelphia,+450,-600,+11½,-11½
2001,20170125,/betting-odds/nba-basketball/3068117/odds/,Chicago,Atlanta,-185,+160,-1½,+1½
2002,20170125,/betting-odds/nba-basketball/3068123/odds/,Memphis,Toronto,+160,-185,+6,-6
2003,20170125,/betting-odds/nba-basketball/3068120/odds/,Charlotte,Golden State,-220,+180,-9,+9
2004,20170125,/betting-odds/nba-basketball/3068115/odds/,New Orleans,Oklahoma City,+190,-230,-1½,+1½
2005,20170125,/betting-odds/nba-basketball/3068125/odds/,Dallas,New York,+120,-140,+2½,-2½
2006,20170125,/betting-odds/nba-basketball/3068129/odds/,Portland,L.A. Lakers,+270,-330,+10,-10
2007,20170126,/betting-odds/nba-basketball/3068132/odds/,Minnesota,Indiana,+160,-185,+3½,-3½
2008,20170126,/betting-odds/nba-basketball/3068134/odds/,Oklahoma City,Dallas,+290,-350,+8,-8
2009,20170126,/betting-odds/nba-basketball/3068140/odds/,Denver,Phoenix,+290,-350,+3½,-3½
2010,20170126,/betting-odds/nba-basketball/3068141/odds/,Utah,L.A. Lakers,+360,-450,+13,-13
2011,20170127,/betting-odds/nba-basketball/3068148/odds/,Indiana,Sacramento,+250,-300,+4½,-4½
2012,20170127,/betting-odds/nba-basketball/3068154/odds/,Toronto,Milwaukee,-125,+105,+4,-4
2013,20170127,/betting-odds/nba-basketball/3068158/odds/,Cleveland,Brooklyn,+525,-750,+14½,-14½
2014,20170127,/betting-odds/nba-basketball/3068160/odds/,Boston,Orlando,-160,+140,+9,-9
2015,20170127,/betting-odds/nba-basketball/3068151/odds/,New York,Charlotte,-130,+110,PK,PK
2016,20170127,/betting-odds/nba-basketball/3068144/odds/,Philadelphia,Houston,-300,+250,-8,+8
2017,20170127,/betting-odds/nba-basketball/3068169/odds/,Atlanta,Washington,+315,-380,+4,-4
2018,20170127,/betting-odds/nba-basketball/3068167/odds/,Chicago,Miami,+220,-260,+6,-6
2019,20170127,/betting-odds/nba-basketball/3068163/odds/,New Orleans,San Antonio,-145,+125,-6,+6
2020,20170127,/betting-odds/nba-basketball/3068173/odds/,Portland,Memphis,-120,+100,+1,-1
2021,20170128,/betting-odds/nba-basketball/3068177/odds/,Charlotte,Sacramento,+300,-360,+6½,-6½
2022,20170128,/betting-odds/nba-basketball/3068178/odds/,Miami,Detroit,-185,+160,-3,+3
2023,20170128,/betting-odds/nba-basketball/3068181/odds/,Milwaukee,Boston,+185,-225,-1,+1
2024,20170128,/betting-odds/nba-basketball/3068185/odds/,Golden State,L.A. Clippers,+120,-140,+11½,-11½
2025,20170128,/betting-odds/nba-basketball/3068188/odds/,Minnesota,Brooklyn,+165,-190,+11½,-11½
2026,20170128,/betting-odds/nba-basketball/3068191/odds/,Phoenix,Denver,+120,-140,+2½,-2½
2027,20170128,/betting-odds/nba-basketball/3068194/odds/,Utah,Memphis,+360,-450,+7,-7
2028,20170129,/betting-odds/nba-basketball/3068196/odds/,Atlanta,New York,+205,-245,+8,-8
2029,20170129,/betting-odds/nba-basketball/3068199/odds/,Cleveland,Oklahoma City,-105,-115,+7,-7
2030,20170129,/betting-odds/nba-basketball/3068205/odds/,New Orleans,Washington,+180,-220,-1,+1
2031,20170129,/betting-odds/nba-basketball/3068202/odds/,Toronto,Orlando,+500,-700,+9,-9
2032,20170129,/betting-odds/nba-basketball/3068208/odds/,Indiana,Houston,-400,+325,-3,+3
2033,20170129,/betting-odds/nba-basketball/3068214/odds/,San Antonio,Dallas,+200,-240,+13,-13
2034,20170129,/betting-odds/nba-basketball/3068211/odds/,Chicago,Philadelphia,-,-,+6½,-6½
2035,20170129,/betting-odds/nba-basketball/3068217/odds/,Portland,Golden State,-170,+150,-8½,+8½
2036,20170130,/betting-odds/nba-basketball/3125588/odds/,Philadelphia,Sacramento,+110,-130,PK,PK
2037,20170130,/betting-odds/nba-basketball/3068222/odds/,Miami,Brooklyn,+165,-190,+9,-9
2038,20170130,/betting-odds/nba-basketball/3068224/odds/,Minnesota,Orlando,+250,-300,+8,-8
2039,20170130,/betting-odds/nba-basketball/3068226/odds/,Boston,Detroit,+100,-120,+6,-6
2040,20170130,/betting-odds/nba-basketball/3068231/odds/,Dallas,Cleveland,-275,+235,-4½,+4½
2041,20170130,/betting-odds/nba-basketball/3068234/odds/,Phoenix,Memphis,+120,-140,-3½,+3½
2042,20170131,/betting-odds/nba-basketball/3068237/odds/,Washington,New York,+145,-165,+8,-8
2043,20170131,/betting-odds/nba-basketball/3068240/odds/,Toronto,New Orleans,+475,-650,+7½,-7½
2044,20170131,/betting-odds/nba-basketball/3068242/odds/,Houston,Sacramento,+110,-130,+11½,-11½
2045,20170131,/betting-odds/nba-basketball/3068244/odds/,San Antonio,Oklahoma City,+125,-145,+9,-9
2046,20170131,/betting-odds/nba-basketball/3068246/odds/,Portland,Charlotte,-,-,+3,-3
2047,20170131,/betting-odds/nba-basketball/3068247/odds/,L.A. Lakers,Denver,+120,-140,-3½,+3½
2048,20170201,/betting-odds/nba-basketball/3068252/odds/,Cleveland,Minnesota,+160,-185,+7,-7
2049,20170201,/betting-odds/nba-basketball/3068250/odds/,Orlando,Indiana,+120,-140,-2½,+2½
2050,20170201,/betting-odds/nba-basketball/3068255/odds/,Miami,Atlanta,-230,+190,-2,+2
2051,20170201,/betting-odds/nba-basketball/3068260/odds/,Brooklyn,New York,-210,+175,-2½,+2½
2052,20170201,/betting-odds/nba-basketball/3068258/odds/,Detroit,New Orleans,+130,-150,+6½,-6½
2053,20170201,/betting-odds/nba-basketball/3068256/odds/,Boston,Toronto,+290,-350,+6,-6
2054,20170201,/betting-odds/nba-basketball/3068261/odds/,Dallas,Philadelphia,+200,-240,+6,-6
2055,20170201,/betting-odds/nba-basketball/3068264/odds/,Utah,Milwaukee,-130,+110,+8,-8
2056,20170201,/betting-odds/nba-basketball/3068268/odds/,Denver,Memphis,+130,-150,-2,+2
2057,20170201,/betting-odds/nba-basketball/3068266/odds/,Phoenix,L.A. Clippers,-120,+100,-4,+4
2058,20170201,/betting-odds/nba-basketball/3068270/odds/,Oklahoma City,Chicago,+190,-230,+3,-3
2059,20170201,/betting-odds/nba-basketball/3068272/odds/,Golden State,Charlotte,+145,-165,+14,-14
2060,20170202,/betting-odds/nba-basketball/3068274/odds/,Washington,L.A. Lakers,+120,-140,+11,-11
2061,20170202,/betting-odds/nba-basketball/3068276/odds/,Houston,Atlanta,+240,-280,+9,-9
2062,20170202,/betting-odds/nba-basketball/3068278/odds/,San Antonio,Philadelphia,+675,-1050,+15,-15
2063,20170202,/betting-odds/nba-basketball/3068280/odds/,L.A. Clippers,Golden State,-135,+115,-8,+8
2064,20170203,/betting-odds/nba-basketball/3068282/odds/,Orlando,Toronto,-175,+155,-5,+5
2065,20170203,/betting-odds/nba-basketball/3068286/odds/,Detroit,Minnesota,+150,-170,+4,-4
2066,20170203,/betting-odds/nba-basketball/3068284/odds/,Brooklyn,Indiana,-115,-105,-7,+7
2067,20170203,/betting-odds/nba-basketball/3068293/odds/,Oklahoma City,Memphis,-210,+175,+1½,-1½
2068,20170203,/betting-odds/nba-basketball/3068288/odds/,Houston,Chicago,+135,-155,+6,-6
2069,20170203,/betting-odds/nba-basketball/3068292/odds/,Boston,L.A. Lakers,+155,-175,+11,-11
2070,20170203,/betting-odds/nba-basketball/3068296/odds/,Denver,Milwaukee,-210,+175,+2,-2
2071,20170203,/betting-odds/nba-basketball/3068299/odds/,Portland,Dallas,+400,-500,+4½,-4½
2072,20170203,/betting-odds/nba-basketball/3068298/odds/,Sacramento,Phoenix,+160,-185,+4½,-4½
2073,20170204,/betting-odds/nba-basketball/3068304/odds/,Atlanta,Orlando,-190,+165,+7½,-7½
2074,20170204,/betting-odds/nba-basketball/3068305/odds/,Indiana,Detroit,+115,-135,+4,-4
2075,20170204,/betting-odds/nba-basketball/3068302/odds/,Washington,New Orleans,+140,-160,+7½,-7½
2076,20170204,/betting-odds/nba-basketball/3068308/odds/,Miami,Philadelphia,+115,-135,+8,-8
2077,20170204,/betting-odds/nba-basketball/3068311/odds/,New York,Cleveland,+170,-200,-6½,+6½
2078,20170204,/betting-odds/nba-basketball/3068313/odds/,Minnesota,Memphis,+155,-175,-1½,+1½
2079,20170204,/betting-odds/nba-basketball/3068315/odds/,San Antonio,Denver,+270,-330,+11½,-11½
2080,20170204,/betting-odds/nba-basketball/3068317/odds/,Phoenix,Milwaukee,+110,-130,+1,-1
2081,20170204,/betting-odds/nba-basketball/3068319/odds/,Utah,Charlotte,+135,-155,+7½,-7½
2082,20170204,/betting-odds/nba-basketball/3068321/odds/,Sacramento,Golden State,-950,+625,-13,+13
2083,20170205,/betting-odds/nba-basketball/3068322/odds/,Brooklyn,Toronto,+100,-120,-7,+7
2084,20170205,/betting-odds/nba-basketball/3068324/odds/,Boston,L.A. Clippers,-125,+105,+5,-5
2085,20170205,/betting-odds/nba-basketball/3068326/odds/,Oklahoma City,Portland,+230,-270,+4½,-4½
2086,20170206,/betting-odds/nba-basketball/3068332/odds/,Washington,Cleveland,-115,-105,+1,-1
2087,20170206,/betting-odds/nba-basketball/3068329/odds/,New York,L.A. Lakers,+400,-500,+5,-5
2088,20170206,/betting-odds/nba-basketball/3068328/odds/,Indiana,Oklahoma City,+280,-340,+4,-4
2089,20170206,/betting-odds/nba-basketball/3068336/odds/,Toronto,L.A. Clippers,-,-,+5½,-5½
2090,20170206,/betting-odds/nba-basketball/3068334/odds/,Atlanta,Utah,-,-,+1½,-1½
2091,20170206,/betting-odds/nba-basketball/3068338/odds/,Detroit,Philadelphia,+140,-160,+9½,-9½
2092,20170206,/betting-odds/nba-basketball/3068341/odds/,Minnesota,Miami,+195,-235,+1,-1
2093,20170206,/betting-odds/nba-basketball/3068340/odds/,New Orleans,Phoenix,+130,-150,+5,-5
2094,20170206,/betting-odds/nba-basketball/3068343/odds/,Denver,Dallas,-250,+210,+2½,-2½
2095,20170206,/betting-odds/nba-basketball/3068345/odds/,Memphis,San Antonio,+115,-135,-2½,+2½
2096,20170206,/betting-odds/nba-basketball/3068347/odds/,Sacramento,Chicago,+325,-400,+2,-2
2097,20170207,/betting-odds/nba-basketball/3068349/odds/,Charlotte,Brooklyn,-105,-115,+10½,-10½
2098,20170207,/betting-odds/nba-basketball/3068351/odds/,Houston,Orlando,+120,-140,+11,-11
2099,20170207,/betting-odds/nba-basketball/3068353/odds/,Dallas,Portland,+135,-155,PK,PK
2100,20170208,/betting-odds/nba-basketball/3068358/odds/,Indiana,Cleveland,-215,+178,-2½,+2½
2101,20170208,/betting-odds/nba-basketball/3068355/odds/,Philadelphia,San Antonio,-320,+260,-8,+8
2102,20170208,/betting-odds/nba-basketball/3068361/odds/,Atlanta,Denver,-210,+175,+4,-4
2103,20170208,/betting-odds/nba-basketball/3068359/odds/,Detroit,L.A. Lakers,+130,-150,+8,-8
2104,20170208,/betting-odds/nba-basketball/3068362/odds/,Brooklyn,Washington,-165,+145,-9½,+9½
2105,20170208,/betting-odds/nba-basketball/3068364/odds/,Milwaukee,Miami,+300,-360,+3,-3
2106,20170208,/betting-odds/nba-basketball/3068368/odds/,Memphis,Phoenix,+115,-135,+10,-10
2107,20170208,/betting-odds/nba-basketball/3068370/odds/,New Orleans,Utah,+105,-125,-4,+4
2108,20170208,/betting-odds/nba-basketball/3068366/odds/,Minnesota,Toronto,+115,-135,-3,+3
2109,20170208,/betting-odds/nba-basketball/3068372/odds/,New York,L.A. Clippers,-115,-105,-1½,+1½
2110,20170208,/betting-odds/nba-basketball/3068374/odds/,Golden State,Chicago,+290,-350,+13½,-13½
2111,20170208,/betting-odds/nba-basketball/3068375/odds/,Sacramento,Boston,-340,+280,-8,+8
2112,20170209,/betting-odds/nba-basketball/3068378/odds/,Orlando,Philadelphia,+425,-550,+5,-5
2113,20170209,/betting-odds/nba-basketball/3068379/odds/,Charlotte,Houston,-190,+165,-4,+4
2114,20170209,/betting-odds/nba-basketball/3068381/odds/,Oklahoma City,Cleveland,+100,-120,+7,-7
2115,20170209,/betting-odds/nba-basketball/3068383/odds/,Dallas,Utah,+145,-165,-2½,+2½
2116,20170209,/betting-odds/nba-basketball/3068385/odds/,Portland,Boston,-120,+100,+2,-2
2117,20170210,/betting-odds/nba-basketball/3068387/odds/,Brooklyn,Miami,-300,+250,-6½,+6½
2118,20170210,/betting-odds/nba-basketball/3068391/odds/,Detroit,San Antonio,+150,-170,-4½,+4½
2119,20170210,/betting-odds/nba-basketball/3068389/odds/,New York,Denver,+100,-120,+2½,-2½
2120,20170210,/betting-odds/nba-basketball/3068392/odds/,Milwaukee,L.A. Lakers,+500,-700,+3½,-3½
2121,20170210,/betting-odds/nba-basketball/3068398/odds/,Minnesota,New Orleans,+120,-140,+3,-3
2122,20170210,/betting-odds/nba-basketball/3068395/odds/,Washington,Indiana,+170,-200,+5,-5
2123,20170210,/betting-odds/nba-basketball/3068396/odds/,Memphis,Golden State,-140,+120,-7½,+7½
2124,20170210,/betting-odds/nba-basketball/3068402/odds/,Sacramento,Atlanta,+250,-300,-1½,+1½
2125,20170210,/betting-odds/nba-basketball/3068400/odds/,Phoenix,Chicago,-325,+265,-2½,+2½
2126,20170211,/betting-odds/nba-basketball/3068404/odds/,Charlotte,L.A. Clippers,+120,-140,+2½,-2½
2127,20170211,/betting-odds/nba-basketball/3068406/odds/,Indiana,Milwaukee,+325,-400,+6½,-6½
2128,20170211,/betting-odds/nba-basketball/3068410/odds/,Philadelphia,Miami,-170,+150,-3½,+3½
2129,20170211,/betting-odds/nba-basketball/3068408/odds/,Cleveland,Denver,+300,-360,+12½,-12½
2130,20170211,/betting-odds/nba-basketball/3068412/odds/,Oklahoma City,Golden State,+120,-140,-6½,+6½
2131,20170211,/betting-odds/nba-basketball/3068418/odds/,Houston,Phoenix,+150,-170,+13½,-13½
2132,20170211,/betting-odds/nba-basketball/3068414/odds/,Dallas,Orlando,-190,+165,+6,-6
2133,20170211,/betting-odds/nba-basketball/3068416/odds/,Utah,Boston,+355,-445,+5,-5
2134,20170212,/betting-odds/nba-basketball/3068422/odds/,New York,San Antonio,-230,+190,-8,+8
2135,20170212,/betting-odds/nba-basketball/3068420/odds/,Minnesota,Chicago,-155,+135,+1½,-1½
2136,20170212,/betting-odds/nba-basketball/3068424/odds/,Toronto,Detroit,+120,-140,+6½,-6½
2137,20170212,/betting-odds/nba-basketball/3068425/odds/,Sacramento,New Orleans,+160,-185,+3½,-3½
2138,20170213,/betting-odds/nba-basketball/3068429/odds/,Charlotte,Philadelphia,+235,-275,+8½,-8½
2139,20170213,/betting-odds/nba-basketball/3068433/odds/,Indiana,San Antonio,-225,+185,-2½,+2½
2140,20170213,/betting-odds/nba-basketball/3068430/odds/,Miami,Orlando,+235,-275,+8,-8
2141,20170213,/betting-odds/nba-basketball/3068432/odds/,Brooklyn,Memphis,-145,+125,-9½,+9½
2142,20170213,/betting-odds/nba-basketball/3068426/odds/,Washington,Oklahoma City,-135,+115,+5,-5
2143,20170213,/betting-odds/nba-basketball/3068435/odds/,Milwaukee,Detroit,-230,+190,+3½,-3½
2144,20170213,/betting-odds/nba-basketball/3068437/odds/,Dallas,Boston,+145,-165,-1½,+1½
